Date;Station;X;Y;Z
2022-01-02;NSK1;436462.99948896305;3547037.8827937366;5265322.604377299
2022-01-02;QEYR;463114.0159676172;3540931.670219145;5267117.437891233
2022-01-02;HPML;445944.6694957178;3524912.2198503637;5279296.917619795
2022-01-02;MDNO;467066.7185197255;3520539.521829022;5280371.870442135
2022-01-02;NVKN;452761.05037910014;3503641.531929482;5292736.650186622
2022-01-02;WFAQ;419944.7481425408;3534812.963428144;5274842.554276038
2022-01-02;HNAF;416991.73604953324;3555109.1124318168;5261505.151977686
2022-01-02;MHPW;398155.06414080184;3536563.911286738;5275340.991975619
2022-01-02;MYFS;394708.3375909912;3560050.819754073;5259869.228433421
2022-01-02;CHGJ;413788.9313751257;3574335.214559694;5248780.578089597
2022-01-02;JQVP;441799.71348795283;3564372.133978279;5253213.479630545
2022-01-02;PHYN;461317.605297631;3559271.525081133;5255005.666115812
2022-01-02;IYQJ;434690.5172232928;3586611.238900076;5238759.102436363
2022-01-02;NXTG;459309.834612342;3583497.5679102163;5238820.532072981
2022-01-02;MABM;420910.0829192118;3514925.950663969;5287917.4113045
2022-01-02;YSNV;419036.6815766247;3598250.4808636513;5232090.703921208
2022-01-02;WTOQ;444949.47766975476;3603571.180938916;5226352.52670037
2022-01-02;VHRY;473263.49117198575;3602516.140385749;5224600.089470339
2022-01-02;QIJL;431718.9654252115;3494850.1094446457;5300288.557804465
2022-01-02;DGZG;449862.7381110723;3482517.619599038;5306816.889947879
2022-01-09;NSK1;436462.9954717685;3547037.8796568187;5265322.600764566
2022-01-09;QEYR;463114.0153767265;3540931.6705085305;5267117.437704803
2022-01-09;HPML;445944.6665866941;3524912.2178216167;5279296.915115233
2022-01-09;MDNO;467066.7108002714;3520539.5149898445;5280371.863127143
2022-01-09;NVKN;452761.05090352526;3503641.5333341835;5292736.651115509
2022-01-09;WFAQ;419944.74750585516;3534812.9636717346;5274842.554043815
2022-01-09;HNAF;416991.72872980905;3555109.1059923694;5261505.145062424
2022-01-09;MHPW;398155.0540294911;3536563.9020557036;5275340.98226877
2022-01-09;MYFS;394708.33208850754;3560050.815131866;5259869.223335399
2022-01-09;CHGJ;413788.924048796;3574335.2081136405;5248780.571167729
2022-01-09;JQVP;441799.7088460727;3564372.1302166753;5253213.475393126
2022-01-09;PHYN;461317.6005695628;3559271.5212333417;5255005.661792205
2022-01-09;IYQJ;434690.51247584977;3586611.2350329095;5238759.098093381
2022-01-09;NXTG;459309.83102894115;3583497.565207092;5238820.528894042
2022-01-09;MABM;420910.0834612059;3514925.9520862396;5287917.412250956
2022-01-09;YSNV;419036.6772184993;3598250.4773858027;5232090.6999675445
2022-01-09;WTOQ;444949.4795431215;3603571.183692559;5226352.528978199
2022-01-09;VHRY;473263.4935327392;3602516.143626779;5224600.092235554
2022-01-09;QIJL;431718.9624755212;3494850.107375232;5300288.555259236
2022-01-09;DGZG;449862.73654929944;3482517.6189175416;5306816.888790568
2022-01-16;NSK1;436462.99255716824;3547037.877605694;5265322.598348307
2022-01-16;QEYR;463114.012240389;3540931.6682356684;5267117.435066807
2022-01-16;HPML;445944.6648754821;3524912.21697388;5279296.913902363
2022-01-16;MDNO;467066.708857773;3520539.5139108216;5280371.861682986
2022-01-16;NVKN;452761.0457668072;3503641.529060941;5292736.646477132
2022-01-16;WFAQ;419944.74613810866;3534812.9631674634;5274842.553174409
2022-01-16;HNAF;416991.7280137986;3555109.1061398345;5261505.144844755
2022-01-16;MHPW;398155.05337071716;3536563.902260405;5275340.982108338
2022-01-16;MYFS;394708.32867814344;3560050.812584977;5259869.220423376
2022-01-16;CHGJ;413788.92231240723;3574335.2072407273;5248780.569929681
2022-01-16;JQVP;441799.7057308235;3564372.1279649017;5253213.472776218
2022-01-16;PHYN;461317.603048254;3559271.524575508;5255005.664769238
2022-01-16;IYQJ;434690.5115671812;3586611.234987716;5238759.097683054
2022-01-16;NXTG;459309.83109360083;3583497.566135227;5238820.529457043
2022-01-16;MABM;420910.07803696726;3514925.947525476;5287917.407325059
2022-01-16;YSNV;419036.6791407924;3598250.480171571;5232090.7023881795
2022-01-16;WTOQ;444949.4810246498;3603571.186037563;5226352.530958069
2022-01-16;VHRY;473263.49453890737;3602516.1454964224;5224600.093740064
2022-01-16;QIJL;431718.9679400221;3494850.1137032085;5300288.561222078
2022-01-16;DGZG;449862.7396738727;3482517.62290559;5306816.892413483
2022-01-23;NSK1;436462.9983010237;3547037.884183738;5265322.604678476
2022-01-23;QEYR;463114.0129328181;3540931.669762286;5267117.43634555
2022-01-23;HPML;445944.66654651193;3524912.2194790985;5279296.916159705
2022-01-23;MDNO;467066.71126996464;3520539.5171572017;5280371.864681492
2022-01-23;NVKN;452761.04885117547;3503641.5329794977;5292736.650147813
2022-01-23;WFAQ;419944.74983461964;3534812.967698163;5274842.557457234
2022-01-23;HNAF;416991.7315328592;3555109.1104930835;5261505.148950129
2022-01-23;MHPW;398155.0589757392;3536563.908699616;5275340.988299673
2022-01-23;MYFS;394708.33272890595;3560050.817469928;5259869.225060452
2022-01-23;CHGJ;413788.9265319891;3574335.2122944975;5248780.574735576
2022-01-23;JQVP;441799.71231985715;3564372.135388124;5253213.479951565
2022-01-23;PHYN;461317.60127390735;3559271.5236353497;5255005.663581205
2022-01-23;IYQJ;434690.51076578547;3586611.235020509;5238759.097467972
2022-01-23;NXTG;459309.82972298237;3583497.5655987975;5238820.528672738
2022-01-23;MABM;420910.0853600309;3514925.9556827284;5287917.415234435
2022-01-23;YSNV;419036.68228936463;3598250.4841543315;5232090.706123065
2022-01-23;WTOQ;444949.4787784895;3603571.184625591;5226352.529298222
2022-01-23;VHRY;473263.4941871765;3602516.14597888;5224600.093974646
2022-01-23;QIJL;431718.9660489783;3494850.112646353;5300288.559917348
2022-01-23;DGZG;449862.7412909275;3482517.6253568335;5306816.894616851
2022-01-30;NSK1;436463.0013686769;3547037.8880473655;5265322.608414561
2022-01-30;QEYR;463114.01814623026;3540931.6757716727;5267117.442227393
2022-01-30;HPML;445944.66958276473;3524912.2233113255;5279296.919864389
2022-01-30;MDNO;467066.71043993084;3520539.5171231423;5280371.864519889
2022-01-30;NVKN;452761.04723940237;3503641.532163699;5292736.649204471
2022-01-30;WFAQ;419944.75213920855;3534812.970798726;5274842.560430254
2022-01-30;HNAF;416991.73008161545;3555109.109837814;5261505.148167316
