Date;Station;X;Y;Z
2022-01-02;NSK1;436463.0008407182;3547037.8841454918;5265322.605729054
2022-01-02;EQSN;446074.96440362366;3567983.8698714725;5250433.828648947
2022-01-02;ROXZ;417704.2094605292;3564202.901040518;5255316.859290899
2022-01-02;ZDPB;457195.8316264949;3548331.54069623;5262690.826943054
2022-01-02;QPJC;428278.07980424416;3585772.369822759;5239883.580687196
2022-01-02;EBJS;457721.576645028;3582716.5531984186;5239451.892213515
2022-01-02;MUOM;445993.9184163771;3603362.7767195255;5226378.26618151
2022-01-02;JKEI;470966.3245126052;3561615.7781511787;5252570.58874668
2022-01-02;RWZL;416596.86975014996;3602047.5801405883;5229688.045201485
2022-01-02;GRQP;413849.17093458626;3540756.665775522;5271334.169818592
2022-01-02;IJJV;479645.27014188597;3582531.351964478;5237652.777723378
2022-01-02;UJDE;471604.6218365779;3605071.3694896777;5222977.404315885
2022-01-02;TEAG;407313.89989617054;3587148.369732908;5240596.215936073
2022-01-02;MWAI;400378.69399537647;3555977.0209255763;5262179.485253159
2022-01-02;ZYSE;428905.9257050007;3528030.735649248;5278625.075753493
2022-01-02;RPCD;397024.6792715908;3573024.156858649;5250941.089579743
2022-01-02;WJPZ;406478.9160393626;3523649.740170626;5283299.578606037
2022-01-02;WKFK;423490.50211743166;3503666.440852973;5295127.000257847
2022-01-02;ICFI;444215.16807645815;3511835.7943896363;5288058.875110322
2022-01-02;XJGJ;477307.29081501765;3541693.6551197106;5265394.257113198
2022-01-09;NSK1;436462.9963980745;3547037.8805831247;5265322.601690872
2022-01-09;EQSN;446074.96247211925;3567983.8688202444;5250433.827121905
2022-01-09;ROXZ;417704.20542562864;3564202.8978858944;5255316.85566046
2022-01-09;ZDPB;457195.8265649066;3548331.5365149183;5262690.822285927
2022-01-09;QPJC;428278.07604183984;3585772.3669406315;5239883.577329254
2022-01-09;EBJS;457721.57652737654;3582716.5539610437;5239451.892500325
2022-01-09;MUOM;445993.92196345975;3603362.7811468844;5226378.270133055
2022-01-09;JKEI;470966.32547527354;3561615.779994124;5252570.59011381
2022-01-09;RWZL;416596.87180596864;3602047.5830766833;5229688.0476617655
2022-01-09;GRQP;413849.1665168374;3540756.66223805;5271334.165805304
2022-01-09;IJJV;479645.27063567453;3582531.3533385433;5237652.778621627
2022-01-09;UJDE;471604.62130680843;3605071.3698401847;5222977.404190578
2022-01-09;TEAG;407313.8952916752;3587148.366008689;5240596.211736039
2022-01-09;MWAI;400378.689445922;3555977.0172563987;5262179.481108166
2022-01-09;ZYSE;428905.92487703223;3528030.7357015563;5278625.075329986
2022-01-09;RPCD;397024.6764806954;3573024.1549480306;5250941.087193309
2022-01-09;WJPZ;406478.91423914384;3523649.7392506837;5283299.57721028
2022-01-09;WKFK;423490.5002055178;3503666.439821336;5295126.998750395
2022-01-09;ICFI;444215.1638195564;3511835.7910130112;5288058.871257882
2022-01-09;XJGJ;477307.2889516297;3541693.6541365995;5265394.255654271
2022-01-16;NSK1;436462.9958921554;3547037.8809406813;5265322.601683294
2022-01-16;EQSN;446074.9622183513;3567983.869429952;5250433.827366479
2022-01-16;ROXZ;417704.20155196433;3564202.8948757052;5255316.852285137
2022-01-16;ZDPB;457195.8241717377;3548331.5349852247;5262690.820391099
2022-01-16;QPJC;428278.07440816757;3585772.3661704343;5239883.576193923
2022-01-16;EBJS;457721.57088949333;3582716.5491866358;5239451.887360783
2022-01-16;MUOM;445993.9145162427;3603362.774563143;5226378.263184179
2022-01-16;JKEI;470966.32450730534;3561615.779889631;5252570.589644183
2022-01-16;RWZL;416596.8692168088;3602047.581350999;5229688.045570947
2022-01-16;GRQP;413849.195029519;3540756.691614207;5271334.194816328
2022-01-16;IJJV;479645.26924598386;3582531.352812328;5237652.777730279
2022-01-16;UJDE;471604.6196723936;3605071.369069245;5222977.403054504
2022-01-16;TEAG;407313.92459510994;3587148.396175599;5240596.241537816
2022-01-16;MWAI;400378.6851657168;3555977.013839669;5262179.477326302
2022-01-16;ZYSE;428905.9222877428;3528030.7339757425;5278625.073239038
2022-01-16;RPCD;397024.6762142569;3573024.155545067;5250941.087425212
