Date;Station;X;Y;Z
2022-01-02;NSK1;436462.99940786295;3547037.8827126366;5265322.604296199
2022-01-02;XOZH;454365.2932423378;3564341.3599644206;5252173.581319682
2022-01-02;MBCS;465621.4344016452;3541582.049773102;5266485.185450963
2022-01-02;VONM;453140.2123819339;3527153.3597532227;5277150.606688821
2022-01-02;RBHN;430649.750788655;3567497.527531605;5252045.128526633
2022-01-02;AREY;430968.3293167742;3530495.5323523157;5276773.6110456195
2022-01-02;VCPR;439501.29874507757;3585949.865997464;5238796.917825305
2022-01-02;EIIW;463744.4080946388;3582087.2894757567;5239385.743022606
2022-01-02;WAAT;412011.64463513624;3539164.4983422086;5272514.511089138
2022-01-02;NCXP;437161.0313498439;3508358.8086512135;5290919.048687394
2022-01-02;SJKQ;412864.46846569533;3579320.561568693;5245500.3134408
2022-01-02;GUWU;458208.53269497445;3509795.940347332;5288217.207262263
2022-01-02;ZWZQ;408802.15486115165;3520137.0677486113;5285415.480025578
2022-01-02;UMDV;406160.522961461;3555345.528446572;5262139.880729504
2022-01-02;SVYP;417502.091300682;3503735.0925617586;5295565.177450031
2022-01-09;NSK1;436462.9944217079;3547037.878606758;5265322.5997145055
2022-01-09;XOZH;454365.28845859086;3564341.3560609506;5252173.576940397
2022-01-09;MBCS;465621.429681788;3541582.045933522;5266485.181135567
2022-01-09;VONM;453140.20715338725;3527153.355404953;5277150.601864736
2022-01-09;RBHN;430649.747366375;3567497.5249896017;5252045.125508814
2022-01-09;AREY;430968.3290230682;3530495.5329388864;5276773.611156375
2022-01-09;VCPR;439501.2992868488;3585949.867419512;5238796.918771538
2022-01-09;EIIW;463744.40979157627;3582087.2920529707;5239385.745124005
2022-01-09;WAAT;412011.6463085587;3539164.5008959076;5272514.513167022
2022-01-09;NCXP;437161.0285721719;3508358.8067538184;5290919.046314184
2022-01-09;SJKQ;412864.4672925732;3579320.5612758473;5245500.312672139
2022-01-09;GUWU;458208.5331233744;3509795.941656009;5288217.208095124
2022-01-09;ZWZQ;408802.15189088107;3520137.0656586173;5285415.47745977
2022-01-09;UMDV;406160.5235499617;3555345.5299153496;5262139.881722466
2022-01-09;SVYP;417502.09417723806;3503735.0963185914;5295565.180731048
2022-01-16;NSK1;436462.99894917844;3547037.883997704;5265322.604740317
2022-01-16;XOZH;454365.29064967355;3564341.3591155084;5252173.579629821
2022-01-16;MBCS;465621.4286927981;3541582.045808007;5266485.180644918
2022-01-16;VONM;453140.20257138595;3527153.351686427;5277150.597781076
2022-01-16;RBHN;430649.7470626251;3567497.525549327;5252045.125703406
2022-01-16;AREY;430968.3287762377;3530495.5335555314;5276773.611407885
2022-01-16;VCPR;439501.29454406723;3585949.8635402056;5238796.914527098
2022-01-16;EIIW;463744.4058704857;3582087.288995356;5239385.741701256
2022-01-16;WAAT;412011.639179448;3539164.494630272;5272514.506536253
2022-01-16;NCXP;437161.0280092302;3508358.807054352;5290919.046249583
2022-01-16;SJKQ;412864.4679320249;3579320.562778774;5245500.313809932
2022-01-16;GUWU;458208.52854716254;3509795.9379432723;5288217.204017254
2022-01-16;ZWZQ;408802.15170571464;3520137.0663369265;5285415.477772945
2022-01-16;UMDV;406160.5198575935;3555345.527086457;5262139.878528439
2022-01-16;SVYP;417502.08836722514;3503735.0913720536;5295565.175419377
2022-01-23;NSK1;436462.9962267254;3547037.8821094395;5265322.602604178
2022-01-23;XOZH;454365.2893678889;3564341.3586679124;5252173.578934349
2022-01-23;MBCS;465621.4256851428;3541582.0436345404;5266485.178223576
2022-01-23;VONM;453140.20402490615;3527153.3539741356;5277150.59982091
2022-01-23;RBHN;430649.7468972055;3567497.5262180963;5252045.126124299
2022-01-23;AREY;430968.3306397084;3530495.5362531906;5276773.61385767
2022-01-23;VCPR;439501.2961131313;3585949.865943458;5238796.916682475
2022-01-23;EIIW;463744.4032896059;3582087.2872486645;5239385.7397066895
2022-01-23;WAAT;412011.6370932372;3539164.49337825;5272514.505036355
2022-01-23;NCXP;437161.02418239845;3508358.8040617085;5290919.043009065
2022-01-23;SJKQ;412864.46458556794;3579320.560266506;5245500.311049788
2022-01-23;GUWU;458208.5254427553;3509795.935673054;5288217.201499159
2022-01-23;ZWZQ;408802.15131148265;3520137.066776883;5285415.477965026
2022-01-23;UMDV;406160.52312667575;3555345.5311897276;5262139.8823838355
2022-01-23;SVYP;417502.0911147449;3503735.094953762;5295565.17875321
2022-01-30;NSK1;436462.99835643044;3547037.885035119;5265322.605402313
2022-01-30;XOZH;454365.2921635245;3564341.362259522;5252173.5823984165
2022-01-30;MBCS;465621.4254114613;3541582.044156833;5266485.178618326
2022-01-30;VONM;453140.2031130725;3527153.3538582763;5277150.599577507
2022-01-30;RBHN;430649.74709190876;3567497.527208774;5252045.126987434
2022-01-30;AREY;430968.32780198933;3530495.534211446;5276773.611688382
2022-01-30;VCPR;439501.29743724543;3585949.8680635467;5238796.91867502
2022-01-30;EIIW;463744.40607100975;3582087.2908260426;5239385.743156524
2022-01-30;WAAT;412011.64016378706;3539164.497244774;5272514.508775336
2022-01-30;NCXP;437161.0259282834;3508358.8066035677;5290919.045423381
2022-01-30;SJKQ;412864.46210899804;3579320.5585859106;5245500.30924165
2022-01-30;GUWU;458208.53106753394;3509795.942093807;5288217.20779237
2022-01-30;ZWZQ;408802.14957158256;3520137.065832957;5285415.476893557
2022-01-30;UMDV;406160.51645986765;3555345.5253188936;5262139.876385458
2022-01-30;SVYP;417502.0854108933;3503735.0900458847;5295565.173717789
2022-02-06;NSK1;436462.9948487217;3547037.882280284;5265322.6026397785
2022-02-06;XOZH;454365.2850517617;3564341.3559006336;5252173.576031827
2022-02-06;MBCS;465621.425496337;3541582.044994583;5266485.1794483755
2022-02-06;VONM;453140.20240139466;3527153.3538994724;5277150.599611003
2022-02-06;RBHN;430649.7431100577;3567497.5239797966;5252045.1237507565
2022-02-06;AREY;430968.32528674265;3530495.532449073;5276773.609918309
2022-02-06;VCPR;439501.29644814006;3585949.8678273153;5238796.918431088
2022-02-06;EIIW;463744.4018524003;3582087.287360307;5239385.739683089
2022-02-06;WAAT;412011.63802418916;3539164.4958580504;5272514.507380912
2022-02-06;NCXP;437161.0219488469;3508358.8033770053;5290919.042189118
2022-02-06;SJKQ;412864.4636929419;3579320.5609227284;5245500.311570767
2022-02-06;GUWU;458208.5273455564;3509795.939124703;5288217.204815566
2022-02-06;ZWZQ;408802.1499308094;3520137.066945058;5285415.477997958
2022-02-06;UMDV;406160.5181521428;3555345.527764043;5262139.878822907
2022-02-06;SVYP;417502.08961157064;3503735.0949994363;5295565.17866364
2022-02-13;NSK1;436462.9961128779;3547037.8842535834;5265322.604721286
2022-02-13;XOZH;454365.28803576203;3564341.3595937765;5252173.579833179
2022-02-13;MBCS;465621.4293114816;3541582.0495188707;5266485.184080871
2022-02-13;VONM;453140.2048716531;3527153.357078874;5277150.602898613
2022-02-13;RBHN;430649.7446767906;3567497.5262556723;5252045.126134841
2022-02-13;AREY;430968.33054052736;3530495.538412001;5276773.615989445
2022-02-13;VCPR;439501.2973946979;3585949.869483016;5238796.920194997
2022-02-13;EIIW;463744.4061773895;3582087.292394439;5239385.744825428
2022-02-13;WAAT;412011.6449144771;3539164.503457481;5272514.515088551
2022-02-13;NCXP;437161.0313868472;3508358.8135241484;5290919.05244447
2022-02-13;SJKQ;412864.4715210073;3579320.5694599366;5245500.320216184
2022-02-13;GUWU;458208.5307773114;3509795.943265601;5288217.209064672
2022-02-13;ZWZQ;408802.152635479;3520137.0703588706;5285415.481519978
2022-02-13;UMDV;406160.523164752;3555345.533485795;5262139.884652867
2022-02-13;SVYP;417502.0942032131;3503735.1003002217;5295565.184072634
2022-02-20;NSK1;436462.9949175432;3547037.8837272343;5265322.604411914
2022-02-20;XOZH;454365.28956622415;3564341.3617932247;5252173.582249603
2022-02-20;MBCS;465621.4251700868;3541582.0460464614;5266485.180825438
2022-02-20;VONM;453140.2008885274;3527153.3537647338;5277150.599801449
2022-02-20;RBHN;430649.7447606296;3567497.527008497;5252045.127104642
2022-02-20;AREY;430968.32906805415;3530495.537608513;5276773.615402934
2022-02-20;VCPR;439501.2989801011;3585949.871737405;5238796.922666363
2022-02-20;EIIW;463744.40932788345;3582087.296213919;5239385.748861886
