Date;Station;X;Y;Z
2022-01-02;NSK1;436463.00150114077;3547037.8848059145;5265322.606389477
2022-01-02;RNZM;424470.9592447252;3529899.593643149;5277700.382640933
2022-01-02;GYRU;445235.2824772468;3525276.170958041;5279066.524261366
2022-01-02;IUBN;464556.834400572;3542406.73757153;5266010.939771442
2022-01-02;RXPC;416440.8279941202;3552051.4409048567;5263592.388728949
2022-01-02;LGKL;399053.94192653056;3534856.0559795364;5276412.364261767
2022-01-02;ACUT;459165.28344945255;3560075.9096598593;5254653.898947208
2022-01-02;AHGI;407305.0947000464;3517388.408482987;5287373.540321247
2022-01-02;CXOE;442306.4569277791;3570864.837295251;5248815.779060023
2022-01-02;PJTP;393230.49326296366;3552926.502475283;5264769.125962349
2022-01-02;AOTG;403120.5670355692;3571615.032443679;5251451.873518488
2022-01-02;GOMH;425220.9923212956;3582507.8873801627;5242347.22008846
2022-01-02;LVQW;426824.02732527215;3507674.218192419;5292222.605764436
2022-01-02;ZUOC;410678.35552685906;3494699.3166551962;5302029.486071367
2022-01-02;YOPC;434735.60735461116;3486818.9041367862;5305241.610395619
2022-01-02;VFXN;454193.9299014307;3585149.2102084756;5238120.729854421
2022-01-02;LDYG;474185.7774013544;3572437.7766131605;5245014.9175886195
2022-01-02;DZGR;479599.7818633209;3588225.640049195;5233806.669606561
2022-01-02;BGQS;456585.36973022344;3501903.667197823;5293549.603663044
2022-01-02;MSRB;465356.4765962145;3604035.0922968583;5224286.422033964
2022-01-09;NSK1;436462.99960054504;3547037.8837855957;5265322.604893343
2022-01-09;RNZM;424470.95690001955;3529899.5921787196;5277700.380700689
2022-01-09;GYRU;445235.2772265556;3525276.1665876266;5279066.519415136
2022-01-09;IUBN;464556.8370392685;3542406.741090503;5266010.942814601
2022-01-09;RXPC;416440.8258073514;3552051.4395983648;5263592.386946642
2022-01-09;LGKL;399053.94374341;3534856.0586766927;5276412.366483107
2022-01-09;ACUT;459165.28694651567;3560075.9140371988;5254653.902848733
2022-01-09;AHGI;407305.09458785894;3517388.409251076;5287373.540613521
2022-01-09;CXOE;442306.45620094676;3570864.837448695;5248815.778737652
2022-01-09;PJTP;393230.49514919566;3552926.5052417917;5264769.128253042
2022-01-09;AOTG;403120.5658699649;3571615.0321583515;5251451.872757345
2022-01-09;GOMH;425220.9867034159;3582507.8826425597;5242347.2148750415
2022-01-09;LVQW;426824.02205595805;3507674.2138033817;5292222.600899584
2022-01-09;ZUOC;410678.35255587334;3494699.314564487;5302029.483504843
2022-01-09;YOPC;434735.6054737014;3486818.9031361532;5305241.608919171
2022-01-09;VFXN;454193.9305732995;3585149.2117606215;5238120.730930751
2022-01-09;LDYG;474185.7796398195;3572437.7797319023;5245014.920231546
2022-01-09;DZGR;479599.7828928382;3588225.6419589887;5233806.67104054
2022-01-09;BGQS;456585.36942411936;3501903.6677719955;5293549.603761402
2022-01-09;MSRB;465356.4749324619;3604035.0915133823;5224286.420774672
2022-01-16;NSK1;436462.99934806523;3547037.8843965908;5265322.605139204
2022-01-16;RNZM;424470.96108292363;3529899.5972250993;5277700.385381934
2022-01-16;GYRU;445235.27613980067;3525276.166364347;5279066.518826723
2022-01-16;IUBN;464556.83528696845;3542406.7402016786;5266010.941560642
2022-01-16;RXPC;416440.8274109139;3552051.4420654024;5263592.389048546
2022-01-16;LGKL;399053.94287486706;3534856.058671625;5276412.3661129065
2022-01-16;ACUT;459165.2839758681;3560075.9119300265;5254653.900376427
2022-01-16;AHGI;407305.093907671;3517388.4094343632;5287373.540431675
2022-01-16;CXOE;442306.45536568196;3570864.837476906;5248815.778400729
2022-01-16;PJTP;393230.4905655977;3552926.5015216693;5264769.124167786
2022-01-16;AOTG;403120.5600298779;3571615.02718174;5251451.8674155995
2022-01-16;GOMH;425220.9848519448;3582507.881654564;5242347.213521912
2022-01-16;LVQW;426824.02418869216;3507674.216799591;5292222.603530658
2022-01-16;ZUOC;410678.3517645828;3494699.314636672;5302029.483211894
2022-01-16;YOPC;434735.60417232616;3486818.9026982533;5305241.608116137
2022-01-16;VFXN;454193.9257975045;3585149.2078483016;5238120.726653298
2022-01-16;LDYG;474185.77745512314;3572437.7784106815;5245014.918545191
2022-01-16;DZGR;479599.7838121155;3588225.643741742;5233806.672458158
2022-01-16;BGQS;456585.36851491156;3501903.667726263;5293549.603350536
2022-01-16;MSRB;465356.47599538794;3604035.0934397834;5224286.42233594
2022-01-23;NSK1;436462.99791292264;3547037.8837956367;5265322.604290375
2022-01-23;RNZM;424470.9553612282;3529899.5923375925;5277700.380246552
2022-01-23;GYRU;445235.27329196595;3525276.164350701;5279066.516565202
2022-01-23;IUBN;464556.8290684643;3542406.734817363;5266010.935928451
2022-01-23;RXPC;416440.82543324353;3552051.440921921;5263592.387657189
2022-01-23;LGKL;399053.9414088281;3534856.0580397747;5276412.36523318
2022-01-23;ACUT;459165.2819824184;3560075.9107707655;5254653.898969291
2022-01-23;AHGI;407305.0943322283;3517388.4106931095;5287373.541442545
2022-01-23;CXOE;442306.4575626984;3570864.840508111;5248815.781184059
2022-01-23;PJTP;393230.4936073461;3552926.505397606;5264769.127795847
2022-01-23;AOTG;403120.56521456916;3571615.0332006197;5251451.873186604
2022-01-23;GOMH;425220.9887441863;3582507.8863809938;5242347.218000467
2022-01-23;LVQW;426824.0253739681;3507674.2188190557;5292222.605302248
2022-01-23;ZUOC;410678.3529449365;3494699.316651214;5302029.484978561
2022-01-23;YOPC;434735.6023988444;3486818.90175896;5305241.606928968
2022-01-23;VFXN;454193.9248055363;3585149.207690522;5238120.726247643
2022-01-23;LDYG;474185.77836230875;3572437.7801520554;5245014.920038691
2022-01-23;DZGR;479599.7877414207;3588225.648505235;5233806.676973777
2022-01-23;BGQS;456585.36773803766;3501903.667783578;5293549.603159975
2022-01-23;MSRB;465356.47743776534;3604035.09571635;5224286.424364631
