Date;Station;X;Y;Z
2022-01-02;NSK1;436463.0039021508;3547037.8872069246;5265322.608790486
2022-01-02;DTOR;414117.0370819086;3535877.148674141;5274576.827253278
2022-01-02;QLHK;408954.9238772573;3555311.3834429653;5261981.313072397
2022-01-02;UJVD;430037.8550170612;3565786.4904078552;5253231.710674702
2022-01-02;NRIE;455482.933492198;3554820.8456611917;5258501.047919309
2022-01-09;NSK1;436463.0010327096;3547037.88521776;5265322.606325507
2022-01-09;DTOR;414117.0337385918;3535877.146211101;5274576.824314424
2022-01-09;QLHK;408954.92253698624;3555311.382982971;5261981.312136589
2022-01-09;UJVD;430037.8529247005;3565786.489195771;5253231.708986803
2022-01-09;NRIE;455482.9292242627;3554820.842273533;5258501.044055835
2022-01-16;NSK1;436462.9997772235;3547037.8848257493;5265322.605568362
2022-01-16;DTOR;414117.0332201255;3535877.14655611;5274576.824294299
2022-01-16;QLHK;408954.92253631185;3555311.383845772;5261981.312634255
2022-01-16;UJVD;430037.8519045145;3565786.48903906;5253231.708464959
2022-01-16;NRIE;455482.9308693274;3554820.844782073;5258501.046199242
2022-01-23;NSK1;436462.99672110204;3547037.882603816;5265322.603098555
2022-01-23;DTOR;414117.02899512614;3535877.143165299;5274576.820655612
2022-01-23;QLHK;408954.9207350358;3555311.3828786844;5261981.311419292
2022-01-23;UJVD;430037.8529816214;3565786.490950356;5253231.710128378
2022-01-23;NRIE;455482.9305552007;3554820.8453021348;5258501.046471428
2022-01-30;NSK1;436462.99435364926;3547037.881032338;5265322.6013995325
2022-01-30;DTOR;414117.0263343562;3535877.1413005036;5274576.818663274
2022-01-30;QLHK;408954.9183117965;3555311.38125142;5261981.309664484
2022-01-30;UJVD;430037.84976838384;3565786.4885330927;5253231.707583572
2022-01-30;NRIE;455482.92959921254;3554820.845142121;5258501.046183871
2022-02-06;NSK1;436462.9968996755;3547037.884331238;5265322.604690732
2022-02-06;DTOR;414117.029400638;3535877.1451196596;5274576.822474729
2022-02-06;QLHK;408954.9193386798;3555311.383031177;5261981.311436541
2022-02-06;UJVD;430037.84776553506;3565786.4872831176;5253231.706325897
2022-02-06;NRIE;455482.929189714;3554820.8454854963;5258501.046519547
2022-02-13;NSK1;436462.9958418375;3547037.883982543;5265322.604450245
2022-02-13;DTOR;414117.0270867184;3535877.143514883;5274576.820978161
2022-02-13;QLHK;408954.916045939;3555311.380447579;5261981.308961152
2022-02-13;UJVD;430037.8416033588;3565786.481830084;5253231.700981072
2022-02-13;NRIE;455482.9212166399;3554820.8382215654;5258501.039363823
2022-02-20;NSK1;436462.994395091;3547037.8832047824;5265322.603889462
2022-02-20;DTOR;414117.02622168703;3535877.143318837;5274576.8209990915
2022-02-20;QLHK;408954.9178949098;3555311.3829655354;5261981.311696085
2022-02-20;UJVD;430037.8461727015;3565786.487068413;5253231.706436377
2022-02-20;NRIE;455482.9253369673;3554820.8430108787;5258501.044370113
2022-02-27;NSK1;436462.99761823466;3547037.887064208;5265322.608064682
2022-02-27;DTOR;414117.02625417383;3535877.143987606;5274576.821983656
2022-02-27;QLHK;408954.9152133025;3555311.38092021;5261981.309966555
2022-02-27;UJVD;430037.8463134776;3565786.4878454707;5253231.70752923
2022-02-27;NRIE;455482.9231454048;3554820.841455598;5258501.043130628
2022-03-06;NSK1;436462.99258028733;3547037.882640603;5265322.604043431
2022-03-06;DTOR;414117.02407927765;3535877.1424270524;5274576.820825455
2022-03-06;QLHK;408954.9138961688;3555311.380217419;5261981.309666117
2022-03-06;UJVD;430037.84370932553;3565786.4858556613;5253231.705941774
2022-03-06;NRIE;455482.92556055915;3554820.844485095;5258501.046562478
2022-03-13;NSK1;436462.9952780538;3547037.8859440596;5265322.607821813
2022-03-13;DTOR;414117.025850811;3535877.1448042756;5274576.823677605
2022-03-13;QLHK;408954.9141620516;3555311.3810889916;5261981.311012615
2022-03-13;UJVD;430037.84559162677;3565786.488343653;5253231.708904691
2022-03-13;NRIE;455482.9250776185;3554820.844607844;5258501.047160153
2022-03-20;NSK1;436462.9912075957;3547037.882485505;5265322.604895681
2022-03-20;DTOR;414117.02849053225;3535877.148055901;5274576.827461652
2022-03-20;QLHK;408954.91840646457;3555311.385945309;5261981.316401355
2022-03-20;UJVD;430037.84425760584;3565786.4876215355;5253231.708714996
2022-03-20;NRIE;455482.9233913712;3554820.843533501;5258501.0466182325
2022-03-27;NSK1;436462.991058791;3547037.8829702036;5265322.605954784
2022-03-27;DTOR;414117.0251594883;3535877.1453583604;5274576.825338515
2022-03-27;QLHK;408954.9147060012;3555311.3828783487;5261981.313908799
2022-03-27;UJVD;430037.8448076105;3565786.4888050435;5253231.710472909
2022-03-27;NRIE;455482.921352308;3554820.8421279406;5258501.0457870765
2022-04-03;NSK1;436462.99288382387;3547037.885465146;5265322.609050804
2022-04-03;DTOR;414117.0263587857;3535877.1472275667;5274576.8278088
2022-04-03;QLHK;408954.91351361567;3555311.382355872;5261981.3139874
2022-04-03;UJVD;430037.83880179084;3565786.483469133;5253231.705738076
2022-04-03;NRIE;455482.92208077817;3554820.84352632;5258501.047786534
2022-04-10;NSK1;436462.99125759874;3547037.8845583876;5265322.608757278
2022-04-10;DTOR;414117.0245728896;3535877.146161137;5274576.827355603
2022-04-10;QLHK;408954.9187310879;3555311.3882928113;5261981.320537572
2022-04-10;UJVD;430037.8458380268;3565786.4912248356;5253231.714107011
2022-04-10;NRIE;455482.9235888768;3554820.8457538853;5258501.050627331
2022-04-17;NSK1;436462.9904067955;3547037.8844871204;5265322.609298172
2022-04-17;DTOR;414117.0241974071;3535877.1465651914;5274576.828371818
