Date;Station;X;Y;Z
2022-01-02;NSK1;436462.99810755544;3547037.881412329;5265322.602995891
2022-01-02;ZQEM;463471.5969322029;3545789.8227953045;5263876.227766202
2022-01-02;NNRY;457226.53569581284;3528945.009548009;5275635.2681357395
2022-01-02;AJBO;435722.5780744841;3529235.5622831946;5277281.939183114
2022-01-02;RKWH;412430.53569243;3542280.9968566825;5270447.3402782455
2022-01-09;NSK1;436462.99990863097;3547037.8840936814;5265322.605201429
2022-01-09;ZQEM;463471.6029862323;3545789.8297296106;5263876.234224693
2022-01-09;NNRY;457226.5329937776;3528945.00772625;5275635.265838166
2022-01-09;AJBO;435722.5738802534;3529235.5589692406;5277281.935393346
2022-01-09;RKWH;412430.5319134266;3542280.993957956;5270447.336903703
2022-01-16;NSK1;436462.993979145;3547037.8790276707;5265322.599770284
2022-01-16;ZQEM;463471.59686410445;3545789.824470958;5263876.228600906
2022-01-16;NNRY;457226.5249879595;3528945.000583907;5275635.258330689
2022-01-16;AJBO;435722.57446724107;3529235.560419704;5277281.936478674
2022-01-16;RKWH;412430.5339109771;3542280.9968189816;5270447.339399596
2022-01-23;NSK1;436462.9913379981;3547037.877220712;5265322.59771545
2022-01-23;ZQEM;463471.5970302551;3545789.8254712974;5263876.22935337
2022-01-23;NNRY;457226.53203990945;3528945.008470046;5275635.265968952
2022-01-23;AJBO;435722.57461122615;3529235.5613978775;5277281.937208973
2022-01-23;RKWH;412430.532707317;3542280.99644951;5270447.338782248
2022-01-30;NSK1;436462.9955193468;3547037.8821980353;5265322.60256523
2022-01-30;ZQEM;463471.5997159863;3545789.828953003;5263876.232707532
2022-01-30;NNRY;457226.53309579525;3528945.010321906;5275635.267693269
2022-01-30;AJBO;435722.57678684086;3529235.5643694666;5277281.940053019
2022-01-30;RKWH;412430.53548519564;3542281.000023363;5270447.342228558
2022-02-06;NSK1;436462.9982038719;3547037.8856354346;5265322.605994929
2022-02-06;ZQEM;463471.6025540033;3545789.832543894;5263876.236290723
2022-02-06;NNRY;457226.53168288444;3528945.009661869;5275635.267025532
2022-02-06;AJBO;435722.5757298756;3529235.5640653754;5277281.939741227
2022-02-06;RKWH;412430.5305451748;3542280.995836216;5270447.338033712
2022-02-13;NSK1;436462.9924868102;3547037.8806275157;5265322.601095218
2022-02-13;ZQEM;463471.6002458146;3545789.8309448482;5263876.234799885
2022-02-13;NNRY;457226.5329449303;3528945.011633058;5275635.269104929
2022-02-13;AJBO;435722.5768447485;3529235.565889391;5277281.941673451
2022-02-13;RKWH;412430.53567895084;3542281.001679135;5270447.343984839
2022-02-20;NSK1;436462.99875693454;3547037.8875666256;5265322.608251305
2022-02-20;ZQEM;463471.5980192239;3545789.8293872434;5263876.2334592575
2022-02-20;NNRY;457226.5261013111;3528945.0054584243;5275635.263147272
2022-02-20;AJBO;435722.57364674594;3529235.563360374;5277281.939361411
2022-02-20;RKWH;412430.5336182705;3542281.0002874406;5270447.34281012
2022-02-27;NSK1;436462.99536295293;3547037.884808926;5265322.605809401
2022-02-27;ZQEM;463471.59651980293;3545789.8285241043;5263876.232911914
2022-02-27;NNRY;457226.5285644869;3528945.008557882;5275635.266562525
2022-02-27;AJBO;435722.571754521;3529235.562104431;5277281.938421263
2022-02-27;RKWH;412430.5286325014;3542280.9959379532;5270447.338776428
2022-03-06;NSK1;436462.9897675095;3547037.8798278254;5265322.601230653
2022-03-06;ZQEM;463471.59150189057;3545789.824120534;5263876.228910697
2022-03-06;NNRY;457226.52523512044;3528945.0058428585;5275635.264249855
2022-03-06;AJBO;435722.5714427588;3529235.5624070116;5277281.939126196
2022-03-06;RKWH;412430.5263400209;3542280.9942598157;5270447.337500644
2022-03-13;NSK1;436462.98851884966;3547037.879184855;5265322.601062609
2022-03-13;ZQEM;463471.59387676796;3545789.8271011016;5263876.23236619
2022-03-13;NNRY;457226.52223692986;3528945.003450358;5275635.26233228
2022-03-13;AJBO;435722.56826600846;3529235.5598359513;5277281.937030062
2022-03-13;RKWH;412430.52809713717;3542280.996622622;5270447.340338376
2022-03-20;NSK1;436462.98694589594;3547037.8782238057;5265322.600633982
2022-03-20;ZQEM;463471.5931940014;3545789.827030239;5263876.23282775
2022-03-20;NNRY;457226.52591662464;3528945.0077419565;5275635.267156301
2022-03-20;AJBO;435722.5712943605;3529235.563476207;5277281.94120274
2022-03-20;RKWH;412430.53179963597;3542281.0009370246;5270447.345185201
2022-03-27;NSK1;436462.99101056653;3547037.8829219793;5265322.60590656
2022-03-27;ZQEM;463471.59438520257;3545789.8288549436;5263876.235226858
2022-03-27;NNRY;457226.5243247295;3528945.0067835646;5275635.266772314
2022-03-27;AJBO;435722.5701776821;3529235.562993032;5277281.94129397
2022-03-27;RKWH;412430.52538333426;3542280.995154226;5270447.339976807
2022-04-03;NSK1;436462.9873481273;3547037.8799294494;5265322.603515107
2022-04-03;ZQEM;463471.5885330755;3545789.8236727254;5263876.230645719
2022-04-03;NNRY;457226.52244010067;3528945.0055688447;5275635.266158672
2022-04-03;AJBO;435722.56688520004;3529235.5603704588;5277281.9392724745
2022-04-03;RKWH;412430.5288220777;3542280.9992628787;5270447.344686537
2022-04-10;NSK1;436462.99268072704;3547037.8859815155;5265322.610180406
2022-04-10;ZQEM;463471.5926976039;3545789.8285567206;5263876.236142946
2022-04-10;NNRY;457226.526725126;3528945.010573337;5275635.271776396
2022-04-10;AJBO;435722.57179290795;3529235.5659976336;5277281.9455128815
2022-04-10;RKWH;412430.52759983763;3542280.998760105;5270447.344796997
2022-04-17;NSK1;436462.99054061895;3547037.884620944;5265322.609431996
2022-04-17;ZQEM;463471.5910414517;3545789.827680105;5263876.235878492
2022-04-17;NNRY;457226.5233189826;3528945.00794673;5275635.26976195
2022-04-17;AJBO;435722.5704112881;3529235.5653955503;5277281.945522959
2022-04-17;RKWH;412430.5281941196;3542281.0001339237;5270447.346782976
2022-04-24;NSK1;436462.9870447029;3547037.88197167;5265322.607382286
2022-04-24;ZQEM;463471.59024750954;3545789.8277328047;5263876.236530756
2022-04-24;NNRY;457226.5225292711;3528945.0080036605;5275635.270418445
2022-04-24;AJBO;435722.5695380809;3529235.565368985;5277281.946095958
2022-04-24;RKWH;412430.52676339436;3542280.9995498406;5270447.346798457
2022-05-01;NSK1;436462.988687896;3547037.884531535;5265322.610519573
2022-05-01;ZQEM;463471.59089384414;3545789.8292958112;5263876.2386711845
2022-05-01;NNRY;457226.52205977775;3528945.008450839;5275635.271443046
2022-05-01;AJBO;435722.5712408489;3529235.567988425;5277281.949292821
2022-05-01;RKWH;412430.52640812495;3542281.0001112428;5270447.347937282
2022-05-08;NSK1;436462.9882720387;3547037.885100801;5265322.611636697
2022-05-08;ZQEM;463471.59166054404;3545789.8310476346;5263876.240970866
2022-05-08;NNRY;457226.52395092556;3528945.01132711;5275635.274867175
2022-05-08;AJBO;435722.56827153714;3529235.5660042367;5277281.9478564905
2022-05-08;RKWH;412430.52721734816;3542281.0019055894;5270447.350279487
2022-05-15;NSK1;436462.98857221234;3547037.886448343;5265322.613497251
2022-05-15;ZQEM;463471.5891508787;3545789.829585337;5263876.24002158
2022-05-15;NNRY;457226.5253102511;3528945.0137338038;5275635.277786881
2022-05-15;AJBO;435722.5709552683;3529235.5697353357;5277281.952100601
2022-05-15;RKWH;412430.52806296345;3542281.003798573;5270447.352685481
2022-05-22;NSK1;436462.99169693975;3547037.8906720052;5265322.618195809
2022-05-22;ZQEM;463471.592051014;3545789.8335844073;5263876.244495546
2022-05-22;NNRY;457226.5256395541;3528945.0151620414;5275635.279690015
2022-05-22;AJBO;435722.56816463475;3529235.568043637;5277281.950883799
