Date;Station;X;Y;Z
2022-01-02;NSK1;436462.9971274623;3547037.880432236;5265322.602015798
2022-01-02;GCDJ;408434.6499787233;3539496.6545380894;5272619.464357323
2022-01-02;QGDX;415229.38784504496;3556584.9039184367;5260619.945536052
2022-01-02;AYGO;434482.25614897674;3527452.2447365546;5278520.925575898
2022-01-02;GBBT;462653.36392735;3533986.2557937833;5271831.875992651
2022-01-09;NSK1;436462.99611555564;3547037.880300606;5265322.601408353
2022-01-09;GCDJ;408434.6457669413;3539496.651206584;5272619.460550003
2022-01-09;QGDX;415229.38261066825;3556584.8995643365;5260619.940706137
2022-01-09;AYGO;434482.25260665826;3527452.242074513;5278520.922438041
2022-01-09;GBBT;462653.36257026915;3533986.2553169793;5271831.875040032
2022-01-16;NSK1;436462.99335716374;3547037.8784056893;5265322.599148302
2022-01-16;GCDJ;408434.6444055519;3539496.6507086703;5272619.4596869545
2022-01-16;QGDX;415229.3835093389;3556584.9013264826;5260619.942103148
2022-01-16;AYGO;434482.24995398906;3527452.240285319;5278520.920283713
2022-01-16;GBBT;462653.35806836956;3533986.251678555;5271831.871036475
2022-01-23;NSK1;436462.99083461135;3547037.8767173258;5265322.597212063
2022-01-23;GCDJ;408434.6441478192;3539496.651285126;5272619.460015535
2022-01-23;QGDX;415229.38570230623;3556584.9043536386;5260619.944882429
2022-01-23;AYGO;434482.25218598644;3527452.2433515047;5278520.923102025
2022-01-23;GBBT;462653.36224125786;3533986.256685632;5271831.875795675
2022-01-30;NSK1;436462.99422217725;3547037.880900866;5265322.6012680605
2022-01-30;GCDJ;408434.64519998815;3539496.6531332694;5272619.461736135
2022-01-30;QGDX;415229.3836097097;3556584.9030570164;5260619.943458264
2022-01-30;AYGO;434482.2513578381;3527452.2433193307;5278520.922942308
2022-01-30;GBBT;462653.3612465474;3533986.2564868955;5271831.875469397
2022-02-06;NSK1;436462.99741926295;3547037.8848508256;5265322.60521032
2022-02-06;GCDJ;408434.64669909736;3539496.6553852526;5272619.463980418
2022-02-06;QGDX;415229.3809747638;3556584.9011749444;5260619.941568492
2022-02-06;AYGO;434482.2543766728;3527452.2470910395;5278520.926706316
2022-02-06;GBBT;462653.36130151065;3533986.257294733;5271831.876269533
2022-02-13;NSK1;436462.98956138256;3547037.877702088;5265322.598169791
2022-02-13;GCDJ;408434.6433101624;3539496.6527054603;5272619.461408834
2022-02-13;QGDX;415229.3805894449;3556584.9014987685;5260619.942000524
2022-02-13;AYGO;434482.2486458935;3527452.242069403;5278520.921792887
2022-02-13;GBBT;462653.36042033357;3533986.2571226987;5271831.876205707
2022-02-20;NSK1;436462.994179423;3547037.882989114;5265322.603673793
2022-02-20;GCDJ;408434.6445191472;3539496.654583431;5272619.463503782
2022-02-20;QGDX;415229.3815946153;3556584.9031729246;5260619.943891657
2022-02-20;AYGO;434482.25199700234;3527452.2460894976;5278520.926029959
2022-02-20;GBBT;462653.35754612886;3533986.2549174796;5271831.8742174655
2022-02-27;NSK1;436462.9930963211;3547037.8825422945;5265322.603542768
2022-02-27;GCDJ;408434.6404056639;3539496.6511062295;5272619.460342376
2022-02-27;QGDX;415229.37916663056;3556584.9013812216;5260619.942415749
2022-02-27;AYGO;434482.2532641544;3527452.2479929314;5278520.928249188
2022-02-27;GBBT;462653.36152177746;3533986.25952941;5271831.879145191
2022-03-06;NSK1;436462.99438460363;3547037.8844449194;5265322.605847747
2022-03-06;GCDJ;408434.6427786125;3539496.6540935207;5272619.46373202
2022-03-06;QGDX;415229.3797046781;3556584.9025336117;5260619.943970492
2022-03-06;AYGO;434482.2441315041;3527452.239474624;5278520.920133233
2022-03-06;GBBT;462653.3595516569;3533986.258173632;5271831.878191766
2022-03-13;NSK1;436462.9946129361;3547037.885278942;5265322.607156696
2022-03-13;GCDJ;408434.64131374116;3539496.6532343393;5272619.463347765
2022-03-13;QGDX;415229.37826817844;3556584.901702802;5260619.943614609
2022-03-13;AYGO;434482.2469736075;3527452.2429224174;5278520.924055953
2022-03-13;GBBT;462653.35740226775;3533986.256629933;5271831.877122993
2022-03-20;NSK1;436462.98775134695;3547037.8790292568;5265322.601439432
2022-03-20;GCDJ;408434.6385838518;3539496.651116354;5272619.461762201
2022-03-20;QGDX;415229.37663429836;3556584.900680826;5260619.943125055
2022-03-20;AYGO;434482.2442254548;3527452.2407861687;5278520.922452127
2022-03-20;GBBT;462653.3536130949;3533986.2534526642;5271831.874478146
2022-03-27;NSK1;436462.9865473907;3547037.8784588035;5265322.601443384
2022-03-27;GCDJ;408434.6360513675;3539496.6492173728;5272619.460437625
2022-03-27;QGDX;415229.37323657464;3556584.8979166057;5260619.940935239
2022-03-27;AYGO;434482.24295105727;3527452.2401452744;5278520.922385637
2022-03-27;GBBT;462653.35338465124;3533986.253857724;5271831.87545761
2022-04-03;NSK1;436462.98551768163;3547037.878099004;5265322.601684662
2022-04-03;GCDJ;408434.6352427319;3539496.6490786467;5272619.460899976
2022-04-03;QGDX;415229.3732431019;3556584.8985930416;5260619.942212753
2022-04-03;AYGO;434482.2423448441;3527452.24020897;5278520.92305041
2022-04-03;GBBT;462653.35439268587;3533986.2555356673;5271831.877736632
2022-04-10;NSK1;436462.9875820708;3547037.8808828597;5265322.60508175
2022-04-10;GCDJ;408434.6383412054;3539496.652896587;5272619.465331148
2022-04-10;QGDX;415229.3739257639;3556584.8999951705;5260619.944228114
2022-04-10;AYGO;434482.2429499933;3527452.2415335863;5278520.924988259
2022-04-10;GBBT;462653.357289983;3533986.2591524315;5271831.881966628
2022-04-17;NSK1;436462.9883703424;3547037.8824506677;5265322.607261719
2022-04-17;GCDJ;408434.63923912036;3539496.654574038;5272619.467620761
2022-04-17;QGDX;415229.37770639505;3556584.904555338;5260619.949400443
2022-04-17;AYGO;434482.24590386613;3527452.2452669954;5278520.929333828
2022-04-17;GBBT;462653.356244803;3533986.2588867876;5271831.882313145
2022-04-24;NSK1;436462.9882647338;3547037.883191701;5265322.608602317
2022-04-24;GCDJ;408434.6355187692;3539496.651700329;5272619.465346616
2022-04-24;QGDX;415229.3717528681;3556584.899448453;5260619.944893123
2022-04-24;AYGO;434482.2434303343;3527452.2436401052;5278520.928306503
2022-04-24;GBBT;462653.3575930954;3533986.261081722;5271831.885107645
2022-05-01;NSK1;436462.9871685788;3547037.883012218;5265322.609000256
2022-05-01;GCDJ;408434.6361144131;3539496.6532126446;5272619.467436355
2022-05-01;QGDX;415229.3727128124;3556584.9013250694;5260619.947347161
2022-05-01;AYGO;434482.24256729917;3527452.2436937424;5278520.928937563
2022-05-01;GBBT;462653.35606152675;3533986.2604668257;5271831.88507017
2022-05-08;NSK1;436462.9893736931;3547037.8862024555;5265322.612738352
2022-05-08;GCDJ;408434.63674413733;3539496.6548274923;5272619.46959906
2022-05-08;QGDX;415229.37342423596;3556584.9030216164;5260619.949591566
2022-05-08;AYGO;434482.2448236532;3527452.2469352195;5278520.932726898
2022-05-08;GBBT;462653.35170421837;3533986.2570946403;5271831.882245843
2022-05-15;NSK1;436462.9875376812;3547037.8854138115;5265322.61246272
2022-05-15;GCDJ;408434.63530701905;3539496.654437742;5272619.469722321
2022-05-15;QGDX;415229.37441745505;3556584.9050622033;5260619.952145165
2022-05-15;AYGO;434482.24381140596;3527452.2469703406;5278520.93327503
2022-05-15;GBBT;462653.352018473;3533986.258456263;5271831.884120477
2022-05-22;NSK1;436462.98834222957;3547037.8873172947;5265322.6148411
2022-05-22;GCDJ;408434.6349253286;3539496.6551549863;5272619.470914463
2022-05-22;QGDX;415229.3734438912;3556584.905187574;5260619.952745432
2022-05-22;AYGO;434482.24153918214;3527452.2457970516;5278520.932576638
2022-05-22;GBBT;462653.3580013634;3533986.265538088;5271831.891677199
2022-05-29;NSK1;436462.986312425;3547037.8864232656;5265322.614382366
2022-05-29;GCDJ;408434.6358300671;3539496.6571955;5272619.473390272
2022-05-29;QGDX;415229.3736985372;3556584.9065779955;5260619.954571149
2022-05-29;AYGO;434482.2417964414;3527452.2471900857;5278520.934404968
2022-05-29;GBBT;462653.3542906534;3533986.2629631534;5271831.889537561
2022-06-05;NSK1;436462.984317373;3547037.885582733;5265322.613937492
2022-06-05;GCDJ;408434.63590600964;3539496.6584259626;5272619.475016392
2022-06-05;QGDX;415229.37053002114;3556584.9045639993;5260619.952952811
2022-06-05;AYGO;434482.2406665221;3527452.247214686;5278520.934825227
2022-06-05;GBBT;462653.35441123974;3533986.2642382598;5271831.891208324
2022-06-12;NSK1;436462.9830220993;3547037.8854401493;5265322.614151931
2022-06-12;GCDJ;408434.63115721534;3539496.654829858;5272619.4717773115
2022-06-12;QGDX;415229.3703448592;3556584.905531527;5260619.954277363
2022-06-12;AYGO;434482.2429586037;3527452.250659458;5278520.938627022
2022-06-12;GBBT;462653.3551120535;3533986.266091763;5271831.893418851
2022-06-19;NSK1;436462.9834465521;3547037.886993464;5265322.616025235
2022-06-19;GCDJ;408434.6343293522;3539496.659130857;5272619.4763982985
2022-06-19;QGDX;415229.3785617332;3556584.9148772634;5260619.963943087
2022-06-19;AYGO;434482.24381089024;3527452.2526406064;5278520.940928158
2022-06-19;GBBT;462653.3517771083;3533986.26388568;5271831.891532756
2022-06-26;NSK1;436462.9880849959;3547037.892714682;5265322.622031139
2022-06-26;GCDJ;408434.6377987753;3539496.663683054;5272619.481235182
2022-06-26;QGDX;415229.37535137637;3556584.91274968;5260619.962100191
2022-06-26;AYGO;434482.24347823835;3527452.2533907285;5278520.941962968
2022-06-26;GBBT;462653.35757596436;3533986.27076731;5271831.898699073
2022-07-03;NSK1;436462.9891152436;3547037.894760288;5265322.62432757
2022-07-03;GCDJ;408434.6399732754;3539496.666872912;5272619.484675866
2022-07-03;QGDX;415229.37628909136;3556584.9147027535;5260619.964304089
2022-07-03;AYGO;434482.2435208306;3527452.254448679;5278520.943271743
2022-07-03;GBBT;462653.35180060595;3533986.26600731;5271831.894189898
2022-07-10;NSK1;436462.98848641966;3547037.8950601886;5265322.6248451825
2022-07-10;GCDJ;408434.63955367805;3539496.667382039;5272619.485402705
2022-07-10;QGDX;415229.3711050707;3556584.9104474573;5260619.960266505
2022-07-10;AYGO;434482.2411126366;3527452.2529692096;5278520.942009985
2022-07-10;GBBT;462653.354659226;3533986.2697946546;5271831.898194955
2022-07-17;NSK1;436462.9868325257;3547037.894232347;5265322.624201703
2022-07-17;GCDJ;408434.6346682956;3539496.66332271;5272619.481527736
2022-07-17;QGDX;415229.3707468685;3556584.910915308;5260619.960918717
2022-07-17;AYGO;434482.24004012876;3527452.2527227546;5278520.941947892
2022-07-17;GBBT;462653.3525213442;3533986.2684828253;5271831.897067487
2022-07-24;NSK1;436462.9797651471;3547037.8878764096;5265322.617995339
2022-07-24;GCDJ;408434.63038310525;3539496.6597489603;5272619.478103561
2022-07-24;QGDX;415229.37204225746;3556584.912922138;5260619.963075121
2022-07-24;AYGO;434482.2374036908;3527452.2507977574;5278520.940172469
2022-07-24;GBBT;462653.34921866626;3533986.2658915883;5271831.894625824
2022-07-31;NSK1;436462.98084201134;3547037.889542965;5265322.619773961
2022-07-31;GCDJ;408434.6317883088;3539496.6617438556;5272619.480210521
2022-07-31;QGDX;415229.3714269264;3556584.9128964986;5260619.963161547
2022-07-31;AYGO;434482.2386123996;3527452.2525961576;5278520.942082935
2022-07-31;GBBT;462653.350179031;3533986.267441645;5271831.896287946
2022-08-07;NSK1;436462.983052365;3547037.8922193833;5265322.6225209525
2022-08-07;GCDJ;408434.6356447778;3539496.6660663886;5272619.4846036285
2022-08-07;QGDX;415229.37293379614;3556584.9148694323;5260619.965205055
2022-08-07;AYGO;434482.24109429406;3527452.2555441163;5278520.945101467
2022-08-07;GBBT;462653.3545070987;3533986.2722357763;5271831.901152652
2022-08-14;NSK1;436462.9830292612;3547037.8925422677;5265322.62286784
2022-08-14;GCDJ;408434.63625737326;3539496.6670249724;5272619.485586217
2022-08-14;QGDX;415229.37227848964;3556584.914560114;5260619.96491974
2022-08-14;AYGO;434482.2371344588;3527452.2519302694;5278520.9415116245
2022-08-14;GBBT;462653.3489220408;3533986.266996707;5271831.895937586
2022-08-21;NSK1;436462.9789492861;3547037.8886970743;5265322.618994174
2022-08-21;GCDJ;408434.62824861525;3539496.659250996;5272619.477783766
2022-08-21;QGDX;415229.3638636215;3556584.9063800275;5260619.95671118
2022-08-21;AYGO;434482.2359296712;3527452.2509602634;5278520.940513144
2022-08-21;GBBT;462653.3430239911;3533986.261333439;5271831.890245844
2022-08-28;NSK1;436462.97774236766;3547037.887627517;5265322.617837289
2022-08-28;GCDJ;408434.62611821195;3539496.6572579537;5272619.475703398
2022-08-28;QGDX;415229.3649333138;3556584.907587081;5260619.957830907
2022-08-28;AYGO;434482.2350258944;3527452.250193848;5278520.939659403
2022-08-28;GBBT;462653.34458572185;3533986.263032531;5271831.891857609
2022-09-04;NSK1;436462.9806004506;3547037.890543578;5265322.6206007935
2022-09-04;GCDJ;408434.63063448993;3539496.66183221;5272619.480125097
2022-09-04;QGDX;415229.3655735082;3556584.9082852537;5260619.958376522
2022-09-04;AYGO;434482.2354498638;3527452.2506757956;5278520.939988793
2022-09-04;GBBT;462653.3446667485;3533986.263171536;5271831.891844057
2022-09-11;NSK1;436462.97799507924;3547037.8879382056;5265322.617771735
2022-09-11;GCDJ;408434.62653852947;3539496.6577362483;5272619.475805449
2022-09-11;QGDX;415229.36828808044;3556584.9109998248;5260619.960867408
2022-09-11;AYGO;434482.23501037236;3527452.2502363026;5278520.939325615
2022-09-11;GBBT;462653.3479790511;3533986.2664838373;5271831.894932673
2022-09-18;NSK1;436462.9912078957;3547037.901116737;5265322.630650564
2022-09-18;GCDJ;408434.6289550168;3539496.660118451;5272619.477887949
2022-09-18;QGDX;415229.36536919075;3556584.9080466502;5260619.957614531
2022-09-18;AYGO;434482.24275420746;3527452.257945853;5278520.946735462
2022-09-18;GBBT;462653.3473086809;3533986.265779182;5271831.8939283155
2022-09-25;NSK1;436462.9824871501;3547037.892352232;5265322.621506964
2022-09-25;GCDJ;408434.6302752146;3539496.661394889;5272619.478785291
2022-09-25;QGDX;415229.36887325917;3556584.911506959;5260619.960695744
2022-09-25;AYGO;434482.23524005595;3527452.250387942;5278520.9387984555
2022-09-25;GBBT;462653.3463871048;3533986.264813846;5271831.892583884
2022-10-02;NSK1;436462.979879982;3547037.889716512;5265322.618411349
2022-10-02;GCDJ;408434.63247426104;3539496.6635653838;5272619.4804958915
2022-10-02;QGDX;415229.3670008311;3556584.909605979;5260619.95833487
2022-10-02;AYGO;434482.23531622323;3527452.250435557;5278520.938386177
2022-10-02;GBBT;462653.3440960213;3533986.262494211;5271831.889804354
2022-10-09;NSK1;436462.97850910993;3547037.8883556337;5265322.616510726
2022-10-09;GCDJ;408434.6253039337;3539496.6564050503;5272619.472795813
2022-10-09;QGDX;415229.362445107;3556584.905060249;5260619.953249394
2022-10-09;AYGO;434482.2322423963;3527452.2473717243;5278520.934782598
2022-10-09;GBBT;462653.34296647884;3533986.2613746626;5271831.88814506
2022-10-16;NSK1;436462.9764862471;3547037.8864021674;5265322.613941256
2022-10-16;GCDJ;408434.6259944583;3539496.6571649713;5272619.472939731
2022-10-16;QGDX;415229.3632099833;3556584.9058945216;5260619.953467662
2022-10-16;AYGO;434482.2312830753;3527452.2464817995;5278520.93327667
2022-10-16;GBBT;462653.33948864066;3533986.257966221;5271831.884120615
2022-10-23;NSK1;436462.9700718788;3547037.8801339893;5265322.606987199
2022-10-23;GCDJ;408434.6222751541;3539496.6535918573;5272619.468680738
2022-10-23;QGDX;415229.3621247855;3556584.9049555142;5260619.9518427765
2022-10-23;AYGO;434482.2291284142;3527452.244473329;5278520.93058232
2022-10-23;GBBT;462653.3413385762;3533986.2599623464;5271831.885430862
2022-10-30;NSK1;436462.9709695954;3547037.8812678293;5265322.607374481
2022-10-30;GCDJ;408434.6216460592;3539496.6531988853;5272619.4675412085
2022-10-30;QGDX;415229.3579889;3556584.9010557514;5260619.947196457
2022-10-30;AYGO;434482.2279524842;3527452.243533522;5278520.928895956
2022-10-30;GBBT;462653.3412128515;3533986.260072745;5271831.884794703
2022-11-06;NSK1;436462.9740919734;3547037.884724608;5265322.610035909
2022-11-06;GCDJ;408434.6216999374;3539496.653587165;5272619.467134137
2022-11-06;QGDX;415229.3594357257;3556584.9028369784;5260619.948182333
2022-11-06;AYGO;434482.2285777689;3527452.244493208;5278520.929060291
2022-11-06;GBBT;462653.3420539802;3533986.2612482747;5271831.885174882
2022-11-13;NSK1;436462.9754793506;3547037.886547948;5265322.61102941
2022-11-13;GCDJ;408434.6277230153;3539496.660046205;5272619.472763338
2022-11-13;QGDX;415229.36596570007;3556584.909802915;5260619.95431843
2022-11-13;AYGO;434482.23343568586;3527452.249787087;5278520.933524331
2022-11-13;GBBT;462653.3431877635;3533986.2628180203;5271831.885914789
2022-11-20;NSK1;436462.977703807;3547037.8893081625;5265322.612941613
2022-11-20;GCDJ;408434.62636033597;3539496.659219284;5272619.471088406
2022-11-20;QGDX;415229.3637278696;3556584.9081008434;5260619.951768347
2022-11-20;AYGO;434482.2326725096;3527452.2495596693;5278520.932448902
2022-11-20;GBBT;462653.3395203662;3533986.2596863816;5271831.881935138
2022-11-27;NSK1;436462.96888545493;3547037.881118854;5265322.603903923
2022-11-27;GCDJ;408434.62155447964;3539496.6550424714;5272619.466063212
2022-11-27;QGDX;415229.35331896617;3556584.898320983;5260619.941140105
2022-11-27;AYGO;434482.22678543185;3527452.244301635;5278520.926342486
2022-11-27;GBBT;462653.34224155656;3533986.263036615;5271831.88443699
2022-12-04;NSK1;436462.96937000466;3547037.8823150247;5265322.604270024
2022-12-04;GCDJ;408434.6209341272;3539496.65513374;5272619.46532441
2022-12-04;QGDX;415229.359806429;3556584.905520067;5260619.947509119
2022-12-04;AYGO;434482.2285390984;3527452.246766923;5278520.9279777035
2022-12-04;GBBT;462653.33738908346;3533986.258895763;5271831.879466069
2022-12-11;NSK1;436462.9726998396;3547037.8864249424;5265322.607587063
2022-12-11;GCDJ;408434.62289090565;3539496.6578706014;5272619.467268392
2022-12-11;QGDX;415229.3570141687;3556584.9035078897;5260619.944704063
2022-12-11;AYGO;434482.22760410863;3527452.2466120156;5278520.927029918
2022-12-11;GBBT;462653.3392208074;3533986.2615075703;5271831.881284997
2022-12-18;NSK1;436462.9709133178;3547037.8854704006;5265322.605895199
2022-12-18;GCDJ;408434.6204940519;3539496.656305727;5272619.464966197
2022-12-18;QGDX;415229.3614973031;3556584.908823004;5260619.949281855
2022-12-18;AYGO;434482.2299181372;3527452.2497580242;5278520.929438604
2022-12-18;GBBT;462653.34029752354;3533986.263416266;5271831.88245637
2022-12-25;NSK1;436462.9750292746;3547037.890452303;5265322.610212487
2022-12-25;GCDJ;408434.6189279778;3539496.655605599;5272619.463601454
2022-12-25;QGDX;415229.3603530051;3556584.908544651;5260619.948338889
2022-12-25;AYGO;434482.22724511183;3527452.247950944;5278520.92696691
2022-12-25;GBBT;462653.34108117106;3533986.265065859;5271831.8834413495
