Date;Station;X;Y;Z
2022-01-02;NSK1;436463.0009904753;3547037.884295249;5265322.605878811
2022-01-02;RNTS;433497.46182347985;3525606.283205379;5279844.698117321
2022-01-02;OXJH;455755.4358657153;3530172.0516494527;5274959.927405928
2022-01-02;AJHV;409300.38722943363;3540717.558112779;5271726.938125255
2022-01-02;TPAX;411628.97941954277;3521708.3783525345;5284151.176130067
2022-01-02;HFFY;452729.236284865;3511962.8870563484;5287254.462964932
2022-01-02;JMGE;429462.64016147295;3506457.200773428;5292840.5853444105
2022-01-02;CPRJ;466181.7560156625;3546469.6014552107;5263149.689213558
2022-01-02;PYFF;412944.1335233957;3561756.9498618655;5257314.956198271
2022-01-02;SPJF;455497.84916623426;3562183.1432962953;5253568.566903167
2022-01-02;ZLIY;432780.3861182963;3571217.263095737;5249343.353091565
2022-01-02;SUGQ;450956.3027607492;3580859.676454012;5241302.114810596
2022-01-02;PWYF;426228.78726578486;3588603.1773581915;5238123.244831119
2022-01-02;BSLG;409398.6893493979;3579710.716155;5245491.284157684
2022-01-02;OKKH;407060.6775072916;3504999.429752706;5295561.522135883
2022-01-09;NSK1;436463.00088931376;3547037.885074364;5265322.606182111
2022-01-09;RNTS;433497.4665011925;3525606.288763368;5279844.7031994965
2022-01-09;OXJH;455755.43221245834;3530172.0488764723;5274959.924157133
2022-01-09;AJHV;409300.3884583356;3540717.560221958;5271726.939758617
2022-01-09;TPAX;411628.9766695612;3521708.3764828295;5284151.173784547
2022-01-09;HFFY;452729.23677781125;3511962.8884295714;5287254.46386234
2022-01-09;JMGE;429462.64195594925;3506457.203448181;5292840.587543349
2022-01-09;CPRJ;466181.7538827603;3546469.600202585;5263149.687485117
2022-01-09;PYFF;412944.1297422276;3561756.946960974;5257314.952821565
2022-01-09;SPJF;455497.84062695457;3562183.135637292;5253568.558768349
2022-01-09;ZLIY;432780.3742541791;3571217.2521118964;5249343.34163191
2022-01-09;SUGQ;450956.2959412071;3580859.670514746;5241302.108395516
2022-01-09;PWYF;426228.78520043154;3588603.1761731147;5238123.243170227
2022-01-09;BSLG;409398.68935841665;3579710.7170442953;5245491.284571164
2022-01-09;OKKH;407060.67902444943;3504999.4321501404;5295561.524057503
2022-01-16;NSK1;436462.99715936626;3547037.882207892;5265322.602950505
2022-01-16;RNTS;433497.46149773465;3525606.2846233854;5279844.69869438
2022-01-16;OXJH;455755.4310601182;3530172.0485876077;5274959.923503134
2022-01-16;AJHV;409300.3847933226;3540717.55742042;5271726.9365919465
2022-01-16;TPAX;411628.97523830406;3521708.3759150477;5284151.172851631
2022-01-16;HFFY;452729.2350503919;3511962.887565627;5287254.462633262
2022-01-16;JMGE;429462.6356442038;3506457.197999911;5292840.581729945
2022-01-16;CPRJ;466181.7492428259;3546469.5964261256;5263149.683343525
2022-01-16;PYFF;412944.1224249992;3561756.940507221;5257314.946002678
2022-01-16;SPJF;455497.83904412907;3562183.134917942;5253568.557683866
2022-01-16;ZLIY;432780.37314359477;3571217.2518647877;5249343.341019667
2022-01-16;SUGQ;450956.297140906;3580859.6725779204;5241302.110093556
2022-01-16;PWYF;426228.7787519646;3588603.170588123;5238123.237220102
2022-01-16;BSLG;409398.68634858076;3579710.714897935;5245491.2820596695
2022-01-16;OKKH;407060.67440630274;3504999.428395469;5295561.519937697
2022-01-23;NSK1;436462.99315310334;3547037.8790358175;5265322.599530555
2022-01-23;RNTS;433497.45756019483;3525606.281520034;5279844.695343154
2022-01-23;OXJH;455755.4313397415;3530172.049701419;5274959.924369071
2022-01-23;AJHV;409300.38464334037;3540717.5581046264;5271726.937028278
2022-01-23;TPAX;411628.9755944764;3521708.377105409;5284151.173794117
2022-01-23;HFFY;452729.2347867542;3511962.8881361783;5287254.462955938
2022-01-23;JMGE;429462.6340140741;3506457.1972039696;5292840.580686129
2022-01-23;CPRJ;466181.7500657684;3546469.5980832567;5263149.684752781
2022-01-23;PYFF;412944.1273332862;3561756.9462496964;5257314.951497278
2022-01-23;SPJF;455497.8432063708;3562183.139914372;5253568.56243242
2022-01-23;ZLIY;432780.375980526;3571217.255535907;5249343.344442911
2022-01-23;SUGQ;450956.2981888347;3580859.6744600376;5241302.111727798
2022-01-23;PWYF;426228.78475608514;3588603.1774264323;5238123.243810535
2022-01-23;BSLG;409398.6901774249;3579710.7195609678;5245491.286474827
2022-01-23;OKKH;407060.6827658976;3504999.4375892524;5295561.528883605
2022-01-30;NSK1;436463.0018793771;3547037.8885580655;5265322.608925261
2022-01-30;RNTS;433497.46405552945;3525606.2888113433;5279844.702506918
2022-01-30;OXJH;455755.43434485956;3530172.0535025117;5274959.92804262
2022-01-30;AJHV;409300.3880632231;3540717.5623204834;5271726.941116591
2022-01-30;TPAX;411628.9731266075;3521708.3754335144;5284151.171994679
2022-01-30;HFFY;452729.23038591776;3511962.884531316;5287254.459223532
2022-01-30;JMGE;429462.6356394802;3506457.19962535;5292840.582979966
2022-01-30;CPRJ;466181.75346686353;3546469.602280326;5263149.688822307
2022-01-30;PYFF;412944.1290559581;3561756.948768343;5257314.953888381
2022-01-30;SPJF;455497.84402493795;3562183.1415289138;5253568.5639194185
2022-01-30;ZLIY;432780.37528374116;3571217.2556350967;5249343.344414557
2022-01-30;SUGQ;450956.29758925847;3580859.674656436;5241302.111796653
2022-01-30;PWYF;426228.78240565176;3588603.175871973;5238123.242128533
2022-01-30;BSLG;409398.6822766608;3579710.712456178;5245491.279242494
2022-01-30;OKKH;407060.67469736404;3504999.430316693;5295561.521483503
2022-02-06;NSK1;436462.9969490588;3547037.8843806214;5265322.604740116
2022-02-06;RNTS;433497.4614185986;3525606.2869272865;5279844.700615162
2022-02-06;OXJH;455755.42794512794;3530172.0478556543;5274959.922388062
2022-02-06;AJHV;409300.3795777374;3540717.554587872;5271726.93337628
2022-02-06;TPAX;411628.97006193653;3521708.373121717;5284151.169675182
2022-02-06;HFFY;452729.2273881391;3511962.8822864112;5287254.456970927
2022-02-06;JMGE;429462.6340501263;3506457.19878887;5292840.582135785
2022-02-06;CPRJ;466181.74647212966;3546469.5960384663;5263149.682572747
2022-02-06;PYFF;412944.123057598;3561756.9435228566;5257314.948635194
2022-02-06;SPJF;455497.84296703816;3562183.141223888;5253568.5636066925
2022-02-06;ZLIY;432780.37111081864;3571217.2522150483;5249343.340986809
2022-02-06;SUGQ;450956.3006018911;3580859.6784219425;5241302.115554459
2022-02-06;PWYF;426228.7855650837;3588603.179784279;5238123.246033139
2022-02-06;BSLG;409398.6837462841;3579710.714678675;5245491.281457291
2022-02-06;OKKH;407060.67405517644;3504999.43042738;5295561.521586489
2022-02-13;NSK1;436462.99236966635;3547037.8805103716;5265322.600978075
2022-02-13;RNTS;433497.45750885614;3525606.2837266866;5279844.697522771
